filename,width,height,class,xmin,ymin,xmax,ymax
388.jpg,520,520,right_foot,252,452,423,24
2979.jpg,520,520,left_foot,60,501,254,62
2979.jpg,520,520,right_foot,274,501,463,26
2513.jpg,520,520,left_foot,11,494,217,11
2513.jpg,520,520,right_foot,274,501,477,11
389.jpg,520,520,right_foot,216,337,281,205
392.jpg,520,520,right_foot,164,434,390,15
393.jpg,520,520,left_foot,155,446,222,328
393.jpg,520,520,right_foot,222,431,276,311
394.jpg,520,520,left_foot,120,374,181,246
394.jpg,520,520,right_foot,258,387,326,263
631.jpg,520,520,left_foot,13,228,269,97
631.jpg,520,520,right_foot,11,329,223,219
768.jpg,520,520,left_foot,250,501,393,213
768.jpg,520,520,right_foot,89,501,236,231
2517.jpg,520,520,left_foot,108,491,245,51
2517.jpg,520,520,right_foot,250,501,428,69
396.jpg,520,520,left_foot,211,340,256,228
397.jpg,520,520,left_foot,180,387,239,217
397.jpg,520,520,right_foot,259,390,321,204
398.jpg,520,520,left_foot,174,334,257,246
399.jpg,520,520,left_foot,78,501,222,11
399.jpg,520,520,right_foot,251,501,399,25
405.jpg,520,520,left_foot,270,471,501,116
405.jpg,520,520,right_foot,40,501,263,140
406.jpg,520,520,right_foot,11,501,300,11
411.jpg,520,520,right_foot,220,501,355,133
412.jpg,520,520,left_foot,334,501,501,11
409.jpg,520,520,left_foot,166,374,377,53
410.jpg,520,520,left_foot,288,388,392,312
410.jpg,520,520,right_foot,358,276,501,222
769.jpg,520,520,left_foot,159,460,406,25
1004.jpg,520,520,right_foot,226,336,266,226
2814.jpg,520,520,left_foot,169,446,326,27
2814.jpg,520,520,right_foot,330,501,501,223
413.jpg,520,520,right_foot,200,295,262,204
481.jpg,520,520,left_foot,114,336,193,207
481.jpg,520,520,right_foot,253,338,329,200
414.jpg,520,520,right_foot,140,501,310,57
415.jpg,520,520,left_foot,230,281,303,200
648.jpg,520,520,left_foot,123,483,253,149
648.jpg,520,520,right_foot,262,501,399,169
416.jpg,520,520,left_foot,119,420,193,257
416.jpg,520,520,right_foot,192,429,263,268
418.jpg,520,520,left_foot,35,501,271,11
418.jpg,520,520,right_foot,259,501,498,36
419.jpg,520,520,left_foot,128,224,191,123
419.jpg,520,520,right_foot,197,233,261,129
420.jpg,520,520,left_foot,187,370,321,180
421.jpg,520,520,left_foot,228,397,420,98
422.jpg,520,520,left_foot,104,332,242,128
422.jpg,520,520,right_foot,229,486,392,301
423.jpg,520,520,left_foot,202,296,262,196
424.jpg,520,520,left_foot,142,466,398,132
425.jpg,520,520,left_foot,245,501,392,39
426.jpg,520,520,left_foot,144,433,219,295
426.jpg,520,520,right_foot,323,455,391,282
427.jpg,520,520,left_foot,159,386,226,260
429.jpg,520,520,left_foot,149,433,240,170
429.jpg,520,520,right_foot,281,440,372,157
430.jpg,520,520,right_foot,136,412,297,227
431.jpg,520,520,right_foot,120,501,224,82
432.jpg,520,520,left_foot,159,478,383,76
433.jpg,520,520,right_foot,218,365,367,223
434.jpg,520,520,left_foot,175,300,245,89
434.jpg,520,520,right_foot,261,317,329,102
435.jpg,520,520,left_foot,114,488,245,145
435.jpg,520,520,right_foot,256,501,385,175
436.jpg,520,520,left_foot,235,388,355,105
437.jpg,520,520,left_foot,132,501,362,36
438.jpg,520,520,left_foot,167,438,225,264
438.jpg,520,520,right_foot,272,449,332,270
440.jpg,520,520,left_foot,147,483,373,11
441.jpg,520,520,left_foot,180,384,244,201
441.jpg,520,520,right_foot,248,425,308,231
442.jpg,520,520,left_foot,130,430,392,253
442.jpg,520,520,right_foot,86,273,352,106
443.jpg,520,520,left_foot,247,427,372,227
444.jpg,520,520,left_foot,188,384,268,187
3293.jpg,520,520,left_foot,207,501,422,27
445.jpg,520,520,left_foot,132,471,250,146
445.jpg,520,520,right_foot,259,433,382,116
446.jpg,520,520,right_foot,240,347,318,245
665.jpg,520,520,right_foot,222,446,340,138
447.jpg,520,520,left_foot,231,427,403,87
482.jpg,520,520,left_foot,82,432,212,208
482.jpg,520,520,right_foot,249,429,375,213
448.jpg,520,520,left_foot,197,500,244,294
448.jpg,520,520,right_foot,247,500,288,296
679.jpg,520,520,right_foot,109,474,291,52
449.jpg,520,520,left_foot,161,492,238,293
449.jpg,520,520,right_foot,269,490,349,297
64.jpg,520,520,left_foot,89,441,291,184
2573.jpg,520,520,left_foot,102,501,252,136
2573.jpg,520,520,right_foot,286,501,449,171
2725.jpg,520,520,left_foot,116,291,202,131
2725.jpg,520,520,right_foot,253,304,345,134
1520.jpg,520,520,right_foot,189,446,281,122
454.jpg,520,520,left_foot,135,446,253,277
68.jpg,520,520,left_foot,114,429,230,84
68.jpg,520,520,right_foot,297,483,409,95
450.jpg,520,520,left_foot,72,404,215,82
450.jpg,520,520,right_foot,290,425,399,62
451.jpg,520,520,left_foot,253,355,337,57
451.jpg,520,520,right_foot,169,357,256,67
67.jpg,520,520,left_foot,159,501,333,11
455.jpg,520,520,left_foot,216,253,286,86
455.jpg,520,520,right_foot,104,86,201,11
456.jpg,520,520,left_foot,198,395,348,40
457.jpg,520,520,left_foot,123,478,245,182
457.jpg,520,520,right_foot,248,475,366,184
458.jpg,520,520,left_foot,281,399,386,142
458.jpg,520,520,right_foot,84,393,198,139
459.jpg,520,520,left_foot,107,448,243,128
459.jpg,520,520,right_foot,267,448,406,132
460.jpg,520,520,right_foot,11,501,182,63
462.jpg,520,520,right_foot,115,501,366,59
463.jpg,520,520,right_foot,211,434,270,305
464.jpg,520,520,right_foot,219,494,354,124
465.jpg,520,520,left_foot,122,492,210,308
465.jpg,520,520,right_foot,268,350,350,165
466.jpg,520,520,left_foot,157,485,250,114
466.jpg,520,520,right_foot,246,476,336,134
467.jpg,520,520,left_foot,200,381,346,103
2520.jpg,520,520,right_foot,173,486,401,11
1522.jpg,520,520,left_foot,188,501,332,202
469.jpg,520,520,left_foot,46,396,186,189
469.jpg,520,520,right_foot,284,412,449,200
483.jpg,520,520,left_foot,84,501,176,277
483.jpg,520,520,right_foot,215,334,375,144
1529.jpg,520,520,left_foot,125,403,247,146
1529.jpg,520,520,right_foot,252,393,367,113
76.jpg,520,520,left_foot,87,477,207,215
76.jpg,520,520,right_foot,244,463,359,223
77.jpg,520,520,left_foot,90,358,174,145
77.jpg,520,520,right_foot,269,486,350,275
78.jpg,520,520,left_foot,74,218,362,70
78.jpg,520,520,right_foot,50,398,367,262
2574.jpg,520,520,left_foot,59,501,237,20
2574.jpg,520,520,right_foot,239,501,412,13
632.jpg,520,520,left_foot,73,366,255,212
632.jpg,520,520,right_foot,258,444,348,244
470.jpg,520,520,right_foot,225,335,318,225
471.jpg,520,520,left_foot,165,450,205,328
471.jpg,520,520,right_foot,248,458,333,372
2816.jpg,520,520,left_foot,79,501,269,51
2816.jpg,520,520,right_foot,270,501,462,51
633.jpg,520,520,left_foot,303,437,466,33
633.jpg,520,520,right_foot,55,417,215,42
634.jpg,520,520,right_foot,87,447,201,167
1545.jpg,520,520,right_foot,218,501,315,250
472.jpg,520,520,left_foot,111,426,262,182
473.jpg,520,520,right_foot,226,377,315,177
1605.jpg,520,520,right_foot,30,463,230,172
474.jpg,520,520,left_foot,161,472,237,292
474.jpg,520,520,right_foot,273,483,351,298
475.jpg,520,520,left_foot,303,386,386,163
635.jpg,520,520,left_foot,260,501,380,225
635.jpg,520,520,right_foot,335,501,473,184
484.jpg,520,520,left_foot,358,420,501,71
485.jpg,520,520,left_foot,233,373,339,197
1641.jpg,520,520,right_foot,85,493,223,62
2726.jpg,520,520,right_foot,115,501,304,11
21.jpg,520,520,left_foot,224,488,329,90
21.jpg,520,520,right_foot,332,501,446,90
61.jpg,520,520,right_foot,82,501,352,39
65.jpg,520,520,left_foot,249,449,397,11
2393.jpg,520,520,right_foot,15,367,501,116
636.jpg,520,520,left_foot,201,355,257,199
636.jpg,520,520,right_foot,256,372,315,201
72.jpg,520,520,left_foot,68,305,205,134
72.jpg,520,520,right_foot,301,281,399,101
1645.jpg,520,520,right_foot,221,467,387,94
73.jpg,520,520,left_foot,161,272,271,83
73.jpg,520,520,right_foot,311,501,433,341
79.jpg,520,520,left_foot,58,376,182,189
79.jpg,520,520,right_foot,194,372,314,180
84.jpg,520,520,left_foot,98,271,198,22
84.jpg,520,520,right_foot,340,315,440,26
2817.jpg,520,520,left_foot,83,501,347,11
486.jpg,520,520,left_foot,192,501,386,66
2522.jpg,520,520,left_foot,170,501,280,270
2522.jpg,520,520,right_foot,271,501,388,279
1729.jpg,520,520,left_foot,181,501,316,210
90.jpg,520,520,left_foot,67,302,303,74
91.jpg,520,520,left_foot,126,265,217,155
88.jpg,520,520,left_foot,199,423,267,189
88.jpg,520,520,right_foot,275,430,350,178
87.jpg,520,520,left_foot,145,256,248,165
637.jpg,520,520,right_foot,24,475,136,129
98.jpg,520,520,right_foot,103,500,212,176
97.jpg,520,520,left_foot,269,410,452,63
97.jpg,520,520,right_foot,41,453,223,124
96.jpg,520,520,right_foot,201,492,343,107
144.jpg,520,520,left_foot,196,376,250,252
2575.jpg,520,520,left_foot,32,501,256,24
2575.jpg,520,520,right_foot,221,501,450,11
94.jpg,520,520,left_foot,110,375,199,243
94.jpg,520,520,right_foot,261,397,336,261
638.jpg,520,520,left_foot,126,501,333,23
639.jpg,520,520,right_foot,236,382,403,193
640.jpg,520,520,right_foot,63,360,168,95
1775.jpg,520,520,right_foot,131,501,383,11
2818.jpg,520,520,right_foot,167,501,382,11
99.jpg,520,520,left_foot,124,328,261,139
99.jpg,520,520,right_foot,270,490,353,283
206.jpg,520,520,left_foot,55,459,188,131
641.jpg,520,520,left_foot,124,455,182,286
641.jpg,520,520,right_foot,322,472,397,296
643.jpg,520,520,left_foot,256,483,391,37
209.jpg,520,520,left_foot,206,466,350,11
644.jpg,520,520,left_foot,98,369,343,187
208.jpg,520,520,left_foot,275,451,393,69
1787.jpg,520,520,left_foot,121,401,240,55
1787.jpg,520,520,right_foot,261,397,406,53
2012.jpg,520,520,left_foot,213,491,367,17
645.jpg,520,520,left_foot,134,424,238,187
645.jpg,520,520,right_foot,235,433,352,199
2015.jpg,520,520,left_foot,152,406,260,89
2015.jpg,520,520,right_foot,265,420,379,129
2089.jpg,520,520,right_foot,204,305,300,235
646.jpg,520,520,right_foot,127,449,325,19
647.jpg,520,520,right_foot,91,501,251,60
1805.jpg,520,520,left_foot,214,480,377,360
210.jpg,520,520,right_foot,227,405,328,148
649.jpg,520,520,right_foot,93,490,279,184
1029.jpg,520,520,right_foot,203,459,300,222
215.jpg,520,520,right_foot,213,498,333,127
216.jpg,520,520,right_foot,228,345,413,167
2394.jpg,520,520,right_foot,254,501,388,44
6034.jpg,520,520,right_foot,156,394,294,91
213.jpg,520,520,right_foot,145,501,419,62
650.jpg,520,520,left_foot,11,199,268,72
650.jpg,520,520,right_foot,41,316,344,213
1202.jpg,520,520,left_foot,74,493,190,264
1202.jpg,520,520,right_foot,228,370,385,172
653.jpg,520,520,left_foot,72,420,174,193
653.jpg,520,520,right_foot,215,444,370,214
1809.jpg,520,520,left_foot,255,472,385,90
1809.jpg,520,520,right_foot,130,484,258,120
81.jpg,520,520,left_foot,156,435,231,318
81.jpg,520,520,right_foot,233,424,336,325
2819.jpg,520,520,left_foot,180,501,365,127
218.jpg,520,520,left_foot,182,501,313,184
1501.jpg,520,520,left_foot,138,391,361,235
1501.jpg,520,520,right_foot,125,376,301,239
1828.jpg,520,520,left_foot,164,456,308,108
6035.jpg,520,520,left_foot,76,265,200,71
6035.jpg,520,520,right_foot,309,309,448,138
487.jpg,520,520,left_foot,264,455,406,239
487.jpg,520,520,right_foot,88,497,191,247
83.jpg,520,520,left_foot,194,501,324,51
2386.jpg,520,520,right_foot,225,326,284,221
93.jpg,520,520,left_foot,197,501,329,219
2033.jpg,520,520,left_foot,120,470,360,82
1504.jpg,520,520,right_foot,133,382,282,170
654.jpg,520,520,left_foot,48,501,254,24
654.jpg,520,520,right_foot,282,501,476,44
655.jpg,520,520,left_foot,203,429,287,215
655.jpg,520,520,right_foot,285,426,372,210
656.jpg,520,520,left_foot,29,403,257,11
656.jpg,520,520,right_foot,229,425,439,11
657.jpg,520,520,left_foot,163,361,259,262
657.jpg,520,520,right_foot,342,353,434,254
1863.jpg,520,520,left_foot,290,472,501,75
1863.jpg,520,520,right_foot,11,419,249,60
659.jpg,520,520,left_foot,304,472,467,55
1885.jpg,520,520,left_foot,58,420,158,100
1885.jpg,520,520,right_foot,216,384,333,84
488.jpg,520,520,left_foot,93,461,186,230
488.jpg,520,520,right_foot,272,439,370,213
660.jpg,520,520,left_foot,113,501,252,46
660.jpg,520,520,right_foot,244,501,392,55
661.jpg,520,520,right_foot,11,317,139,11
664.jpg,520,520,left_foot,216,501,375,82
662.jpg,520,520,right_foot,65,501,207,72
666.jpg,520,520,right_foot,58,470,283,116
667.jpg,520,520,left_foot,164,487,287,72
667.jpg,520,520,right_foot,282,499,398,69
668.jpg,520,520,left_foot,261,343,327,145
669.jpg,520,520,left_foot,186,501,322,46
671.jpg,520,520,left_foot,334,395,433,35
1891.jpg,520,520,left_foot,277,439,407,46
670.jpg,520,520,left_foot,263,427,352,177
670.jpg,520,520,right_foot,174,422,266,181
677.jpg,520,520,right_foot,91,406,220,108
673.jpg,520,520,left_foot,86,325,202,64
673.jpg,520,520,right_foot,301,311,414,69
674.jpg,520,520,right_foot,190,501,339,115
675.jpg,520,520,left_foot,285,490,403,204
675.jpg,520,520,right_foot,95,492,228,207
676.jpg,520,520,right_foot,152,487,408,103
678.jpg,520,520,right_foot,207,501,341,114
400.jpg,520,520,right_foot,31,434,134,191
680.jpg,520,520,left_foot,224,300,318,102
902.jpg,520,520,right_foot,289,290,398,62
903.jpg,520,520,left_foot,157,429,267,83
681.jpg,520,520,right_foot,103,501,292,25
682.jpg,520,520,left_foot,322,435,497,11
682.jpg,520,520,right_foot,22,379,176,11
401.jpg,520,520,left_foot,157,443,228,322
401.jpg,520,520,right_foot,229,421,313,312
249.jpg,520,520,left_foot,148,358,212,196
249.jpg,520,520,right_foot,256,351,319,198
1203.jpg,520,520,right_foot,130,429,319,128
907.jpg,520,520,left_foot,177,464,277,63
907.jpg,520,520,right_foot,273,468,384,62
408.jpg,520,520,right_foot,245,490,374,104
905.jpg,520,520,right_foot,172,338,301,11
906.jpg,520,520,left_foot,105,457,266,312
906.jpg,520,520,right_foot,194,348,349,228
908.jpg,520,520,left_foot,186,481,255,256
908.jpg,520,520,right_foot,259,473,325,252
2091.jpg,520,520,right_foot,54,327,195,154
684.jpg,520,520,left_foot,134,444,245,163
684.jpg,520,520,right_foot,271,455,387,156
687.jpg,520,520,left_foot,248,373,336,84
687.jpg,520,520,right_foot,364,406,478,146
688.jpg,520,520,left_foot,145,479,227,261
688.jpg,520,520,right_foot,310,479,398,259
689.jpg,520,520,left_foot,351,368,475,24
685.jpg,520,520,left_foot,58,356,126,182
685.jpg,520,520,right_foot,158,322,238,173
686.jpg,520,520,left_foot,59,429,227,263
686.jpg,520,520,right_foot,255,417,421,255
1306.jpg,520,520,right_foot,135,501,328,66
1031.jpg,520,520,left_foot,178,373,270,205
1031.jpg,520,520,right_foot,332,317,456,169
690.jpg,520,520,right_foot,162,428,350,231
691.jpg,520,520,left_foot,121,388,277,175
691.jpg,520,520,right_foot,284,383,396,181
692.jpg,520,520,right_foot,74,501,357,105
693.jpg,520,520,left_foot,310,501,501,11
695.jpg,520,520,left_foot,269,411,366,117
912.jpg,520,520,right_foot,86,501,234,64
2727.jpg,520,520,right_foot,15,430,194,11
696.jpg,520,520,left_foot,94,449,247,293
696.jpg,520,520,right_foot,292,441,449,286
697.jpg,520,520,left_foot,68,450,226,246
697.jpg,520,520,right_foot,224,412,401,228
698.jpg,520,520,left_foot,186,355,285,35
698.jpg,520,520,right_foot,300,370,393,57
699.jpg,520,520,left_foot,190,501,347,82
914.jpg,520,520,right_foot,130,452,297,11
915.jpg,520,520,left_foot,106,475,240,111
915.jpg,520,520,right_foot,275,501,412,144
700.jpg,520,520,right_foot,110,501,316,48
1307.jpg,520,520,left_foot,134,370,246,294
1307.jpg,520,520,right_foot,227,426,293,313
701.jpg,520,520,left_foot,213,434,348,88
702.jpg,520,520,right_foot,140,482,300,11
703.jpg,520,520,left_foot,272,416,391,69
704.jpg,520,520,left_foot,115,452,224,217
704.jpg,520,520,right_foot,248,391,390,212
917.jpg,520,520,left_foot,158,358,250,141
917.jpg,520,520,right_foot,248,373,332,149
2530.jpg,520,520,left_foot,50,501,237,11
2530.jpg,520,520,right_foot,235,496,421,11
705.jpg,520,520,left_foot,81,501,227,327
705.jpg,520,520,right_foot,243,363,359,157
706.jpg,520,520,right_foot,190,481,326,86
561.jpg,520,520,left_foot,180,340,253,200
561.jpg,520,520,right_foot,253,332,318,197
707.jpg,520,520,left_foot,111,501,247,127
707.jpg,520,520,right_foot,314,501,443,145
708.jpg,520,520,left_foot,151,356,253,177
708.jpg,520,520,right_foot,251,475,401,298
919.jpg,520,520,left_foot,127,501,315,37
563.jpg,520,520,left_foot,256,423,439,41
7048.jpg,520,520,left_foot,135,452,249,162
7048.jpg,520,520,right_foot,256,463,374,168
2533.jpg,520,520,left_foot,145,385,259,71
2533.jpg,520,520,right_foot,259,399,374,77
713.jpg,520,520,right_foot,90,444,354,190
714.jpg,520,520,left_foot,142,428,273,279
922.jpg,520,520,left_foot,207,439,381,31
712.jpg,520,520,right_foot,151,379,273,133
575.jpg,520,520,left_foot,206,475,350,11
715.jpg,520,520,right_foot,197,419,300,234
716.jpg,520,520,right_foot,218,368,315,278
717.jpg,520,520,left_foot,94,485,200,294
717.jpg,520,520,right_foot,267,435,408,257
718.jpg,520,520,left_foot,46,398,247,120
718.jpg,520,520,right_foot,269,383,455,109
719.jpg,520,520,right_foot,214,419,310,274
924.jpg,520,520,left_foot,151,501,218,388
924.jpg,520,520,right_foot,271,367,369,281
3220.jpg,520,520,left_foot,282,501,493,11
722.jpg,520,520,left_foot,304,478,496,99
723.jpg,520,520,left_foot,85,470,202,292
723.jpg,520,520,right_foot,253,391,429,263
724.jpg,520,520,right_foot,68,481,235,200
725.jpg,520,520,left_foot,148,388,261,154
725.jpg,520,520,right_foot,260,386,357,159
726.jpg,520,520,left_foot,163,340,241,226
727.jpg,520,520,left_foot,68,501,195,111
727.jpg,520,520,right_foot,336,501,450,124
2728.jpg,520,520,right_foot,23,501,215,11
730.jpg,520,520,right_foot,165,501,395,47
1204.jpg,520,520,right_foot,163,501,364,49
711.jpg,520,520,left_foot,279,468,345,236
711.jpg,520,520,right_foot,210,465,278,243
113.jpg,520,520,left_foot,107,449,220,140
113.jpg,520,520,right_foot,268,456,384,144
114.jpg,520,520,left_foot,222,437,369,66
116.jpg,520,520,left_foot,69,501,240,136
116.jpg,520,520,right_foot,283,501,440,132
2657.jpg,520,520,left_foot,64,491,270,11
2657.jpg,520,520,right_foot,261,501,468,21
1334.jpg,520,520,left_foot,124,428,226,217
1334.jpg,520,520,right_foot,290,416,390,217
118.jpg,520,520,left_foot,18,437,190,45
118.jpg,520,520,right_foot,261,459,476,104
2234.jpg,520,520,left_foot,169,501,258,276
2234.jpg,520,520,right_foot,258,501,337,279
119.jpg,520,520,left_foot,232,316,289,174
732.jpg,520,520,left_foot,104,485,248,232
732.jpg,520,520,right_foot,262,425,370,196
117.jpg,520,520,right_foot,11,499,126,57
3294.jpg,520,520,left_foot,165,501,382,15
720.jpg,520,520,right_foot,100,501,258,159
123.jpg,520,520,right_foot,141,491,284,22
124.jpg,520,520,left_foot,211,501,354,45
734.jpg,520,520,left_foot,167,260,273,81
734.jpg,520,520,right_foot,317,501,430,339
125.jpg,520,520,left_foot,143,501,261,103
125.jpg,520,520,right_foot,256,501,367,99
122.jpg,520,520,left_foot,162,413,256,154
1335.jpg,520,520,left_foot,115,472,205,243
1335.jpg,520,520,right_foot,221,368,359,161
721.jpg,520,520,right_foot,145,452,289,33
736.jpg,520,520,left_foot,235,475,404,11
736.jpg,520,520,right_foot,31,501,200,11
128.jpg,520,520,right_foot,263,410,434,126
738.jpg,520,520,left_foot,88,436,169,247
738.jpg,520,520,right_foot,241,402,330,193
739.jpg,520,520,right_foot,135,473,291,55
2820.jpg,520,520,left_foot,248,501,499,11
2729.jpg,520,520,right_foot,56,493,257,37
741.jpg,520,520,right_foot,22,329,124,111
743.jpg,520,520,left_foot,273,222,318,85
743.jpg,520,520,right_foot,191,221,235,86
744.jpg,520,520,right_foot,187,383,349,162
745.jpg,520,520,left_foot,89,417,224,267
745.jpg,520,520,right_foot,256,469,380,249
746.jpg,520,520,right_foot,196,399,354,214
747.jpg,520,520,left_foot,267,275,414,11
747.jpg,520,520,right_foot,32,332,171,11
3221.jpg,520,520,right_foot,86,378,483,11
1922.jpg,520,520,left_foot,304,501,501,18
749.jpg,520,520,left_foot,93,398,264,211
749.jpg,520,520,right_foot,270,392,424,196
750.jpg,520,520,right_foot,92,461,263,13
751.jpg,520,520,right_foot,133,389,259,118
753.jpg,520,520,left_foot,149,455,236,186
753.jpg,520,520,right_foot,327,501,425,311
490.jpg,520,520,left_foot,158,493,357,318
490.jpg,520,520,right_foot,40,368,271,239
1205.jpg,520,520,left_foot,185,461,322,107
2544.jpg,520,520,left_foot,164,392,324,43
1206.jpg,520,520,left_foot,69,428,258,256
1360.jpg,520,520,left_foot,95,501,409,53
1207.jpg,520,520,left_foot,169,337,224,125
1207.jpg,520,520,right_foot,277,355,334,133
491.jpg,520,520,right_foot,144,460,275,166
154.jpg,520,520,right_foot,206,409,312,154
2658.jpg,520,520,right_foot,88,425,394,45
1208.jpg,520,520,right_foot,134,332,334,95
2034.jpg,520,520,left_foot,165,358,298,168
2546.jpg,520,520,left_foot,51,452,247,23
2546.jpg,520,520,right_foot,238,412,445,16
1361.jpg,520,520,left_foot,173,441,290,104
