filename,width,height,left_foot,lxmin,lymin,lxmax,lymax,right_foot,rxmin,rymin,rxmax,rymax
1501.jpg,520,520,left_foot,138,235,361,391,right_foot,125,239,301,376
6035.jpg,520,520,left_foot,76,71,200,265,right_foot,309,138,448,309
487.jpg,520,520,left_foot,264,239,406,455,right_foot,88,247,191,497
2033.jpg,520,520,left_foot,120,82,360,470,right_foot,0,0,0,0
654.jpg,520,520,left_foot,48,24,254,501,right_foot,282,44,476,501
656.jpg,520,520,left_foot,29,11,257,403,right_foot,229,11,439,425
1863.jpg,520,520,left_foot,290,75,501,472,right_foot,11,60,249,419
659.jpg,520,520,left_foot,304,55,467,472,right_foot,0,0,0,0
1885.jpg,520,520,left_foot,58,100,158,420,right_foot,216,84,333,384
660.jpg,520,520,left_foot,113,46,252,501,right_foot,244,55,392,501
664.jpg,520,520,left_foot,216,82,375,501,right_foot,0,0,0,0
662.jpg,520,520,left_foot,0,0,0,0,right_foot,65,72,207,501
666.jpg,520,520,left_foot,0,0,0,0,right_foot,58,116,283,470
667.jpg,520,520,left_foot,164,72,287,487,right_foot,282,69,398,499
668.jpg,520,520,left_foot,261,145,327,343,right_foot,0,0,0,0
669.jpg,520,520,left_foot,186,46,322,501,right_foot,0,0,0,0
671.jpg,520,520,left_foot,334,35,433,395,right_foot,0,0,0,0
670.jpg,520,520,left_foot,263,177,352,427,right_foot,174,181,266,422
677.jpg,520,520,left_foot,0,0,0,0,right_foot,91,108,220,406
673.jpg,520,520,left_foot,86,64,202,325,right_foot,301,69,414,311
675.jpg,520,520,left_foot,285,204,403,490,right_foot,95,207,228,492
680.jpg,520,520,left_foot,224,102,318,300,right_foot,0,0,0,0
902.jpg,520,520,left_foot,0,0,0,0,right_foot,289,62,398,290
903.jpg,520,520,left_foot,157,83,267,429,right_foot,0,0,0,0
681.jpg,520,520,left_foot,0,0,0,0,right_foot,103,25,292,501
682.jpg,520,520,left_foot,322,11,497,435,right_foot,22,11,176,379
1203.jpg,520,520,left_foot,0,0,0,0,right_foot,130,128,319,429
907.jpg,520,520,left_foot,177,63,277,464,right_foot,273,62,384,468
905.jpg,520,520,left_foot,0,0,0,0,right_foot,172,11,301,338
908.jpg,520,520,left_foot,186,256,255,481,right_foot,259,252,325,473
687.jpg,520,520,left_foot,248,84,336,373,right_foot,364,146,478,406
689.jpg,520,520,left_foot,351,24,475,368,right_foot,0,0,0,0
1306.jpg,520,520,left_foot,0,0,0,0,right_foot,135,66,328,501
693.jpg,520,520,left_foot,310,11,501,501,right_foot,0,0,0,0
695.jpg,520,520,left_foot,269,117,366,411,right_foot,0,0,0,0
912.jpg,520,520,left_foot,0,0,0,0,right_foot,86,64,234,501
2727.jpg,520,520,left_foot,0,0,0,0,right_foot,15,11,194,430
698.jpg,520,520,left_foot,186,35,285,355,right_foot,300,57,393,370
914.jpg,520,520,left_foot,0,0,0,0,right_foot,130,11,297,452
700.jpg,520,520,left_foot,0,0,0,0,right_foot,110,48,316,501
702.jpg,520,520,left_foot,0,0,0,0,right_foot,140,11,300,482
703.jpg,520,520,left_foot,272,69,391,416,right_foot,0,0,0,0
917.jpg,520,520,left_foot,158,141,250,358,right_foot,248,149,332,373
2530.jpg,520,520,left_foot,50,11,237,501,right_foot,235,11,421,496
706.jpg,520,520,left_foot,0,0,0,0,right_foot,190,86,326,481
707.jpg,520,520,left_foot,111,127,247,501,right_foot,314,145,443,501
919.jpg,520,520,left_foot,127,37,315,501,right_foot,0,0,0,0
563.jpg,520,520,left_foot,256,41,439,423,right_foot,0,0,0,0
2533.jpg,520,520,left_foot,145,71,259,385,right_foot,259,77,374,399
922.jpg,520,520,left_foot,207,31,381,439,right_foot,0,0,0,0
712.jpg,520,520,left_foot,0,0,0,0,right_foot,151,133,273,379
575.jpg,520,520,left_foot,206,11,350,475,right_foot,0,0,0,0
715.jpg,520,520,left_foot,0,0,0,0,right_foot,197,234,300,419
3220.jpg,520,520,left_foot,282,11,493,501,right_foot,0,0,0,0
722.jpg,520,520,left_foot,304,99,496,478,right_foot,0,0,0,0
725.jpg,520,520,left_foot,148,154,261,388,right_foot,260,159,357,386
727.jpg,520,520,left_foot,68,111,195,501,right_foot,336,124,450,501
2728.jpg,520,520,left_foot,0,0,0,0,right_foot,23,11,215,501
730.jpg,520,520,left_foot,0,0,0,0,right_foot,165,47,395,501
1204.jpg,520,520,left_foot,0,0,0,0,right_foot,163,49,364,501
711.jpg,520,520,left_foot,279,236,345,468,right_foot,210,243,278,465
114.jpg,520,520,left_foot,222,66,369,437,right_foot,0,0,0,0
116.jpg,520,520,left_foot,69,136,240,501,right_foot,283,132,440,501
2657.jpg,520,520,left_foot,64,11,270,491,right_foot,261,21,468,501
1334.jpg,520,520,left_foot,124,217,226,428,right_foot,290,217,390,416
118.jpg,520,520,left_foot,18,45,190,437,right_foot,261,104,476,459
2234.jpg,520,520,left_foot,169,276,258,501,right_foot,258,279,337,501
732.jpg,520,520,left_foot,104,232,248,485,right_foot,262,196,370,425
117.jpg,520,520,left_foot,0,0,0,0,right_foot,11,57,126,499
3294.jpg,520,520,left_foot,165,15,382,501,right_foot,0,0,0,0
720.jpg,520,520,left_foot,0,0,0,0,right_foot,100,159,258,501
123.jpg,520,520,left_foot,0,0,0,0,right_foot,141,22,284,491
124.jpg,520,520,left_foot,211,45,354,501,right_foot,0,0,0,0
734.jpg,520,520,left_foot,167,81,273,260,right_foot,317,339,430,501
125.jpg,520,520,left_foot,143,103,261,501,right_foot,256,99,367,501
721.jpg,520,520,left_foot,0,0,0,0,right_foot,145,33,289,452
736.jpg,520,520,left_foot,235,11,404,475,right_foot,31,11,200,501
739.jpg,520,520,left_foot,0,0,0,0,right_foot,135,55,291,473
2820.jpg,520,520,left_foot,248,11,499,501,right_foot,0,0,0,0
2729.jpg,520,520,left_foot,0,0,0,0,right_foot,56,37,257,493
743.jpg,520,520,left_foot,273,85,318,222,right_foot,191,86,235,221
747.jpg,520,520,left_foot,267,11,414,275,right_foot,32,11,171,332
3221.jpg,520,520,left_foot,0,0,0,0,right_foot,86,11,483,378
1922.jpg,520,520,left_foot,304,18,501,501,right_foot,0,0,0,0
751.jpg,520,520,left_foot,0,0,0,0,right_foot,133,118,259,389
753.jpg,520,520,left_foot,149,186,236,455,right_foot,327,311,425,501
490.jpg,520,520,left_foot,158,318,357,493,right_foot,40,239,271,368
2544.jpg,520,520,left_foot,164,43,324,392,right_foot,0,0,0,0
1360.jpg,520,520,left_foot,95,53,409,501,right_foot,0,0,0,0
1207.jpg,520,520,left_foot,169,125,224,337,right_foot,277,133,334,355
491.jpg,520,520,left_foot,0,0,0,0,right_foot,144,166,275,460
2658.jpg,520,520,left_foot,0,0,0,0,right_foot,88,45,394,425
2034.jpg,520,520,left_foot,165,168,298,358,right_foot,0,0,0,0
2546.jpg,520,520,left_foot,51,23,247,452,right_foot,238,16,445,412
1209.jpg,520,520,left_foot,94,115,241,501,right_foot,295,25,448,463
729.jpg,520,520,left_foot,166,318,251,501,right_foot,291,317,383,501
4886.jpg,520,520,left_foot,45,133,158,407,right_foot,138,27,315,501
159.jpg,520,520,left_foot,83,94,196,320,right_foot,274,94,371,330
497.jpg,520,520,left_foot,69,97,187,483,right_foot,290,77,424,460
2730.jpg,520,520,left_foot,0,0,0,0,right_foot,88,265,235,501
731.jpg,520,520,left_foot,377,99,453,356,right_foot,0,0,0,0
501.jpg,520,520,left_foot,290,140,438,451,right_foot,0,0,0,0
161.jpg,520,520,left_foot,209,18,373,460,right_foot,0,0,0,0
2659.jpg,520,520,left_foot,192,11,447,424,right_foot,0,0,0,0
1212.jpg,520,520,left_foot,85,260,180,499,right_foot,243,289,357,501
1374.jpg,520,520,left_foot,0,0,0,0,right_foot,125,21,361,501
164.jpg,520,520,left_foot,0,0,0,0,right_foot,105,49,221,458
165.jpg,520,520,left_foot,245,71,364,475,right_foot,0,0,0,0
2660.jpg,520,520,left_foot,281,11,423,379,right_foot,0,0,0,0
1214.jpg,520,520,left_foot,106,187,165,401,right_foot,235,192,287,373
1215.jpg,520,520,left_foot,236,24,389,501,right_foot,0,0,0,0
168.jpg,520,520,left_foot,200,192,304,384,right_foot,0,0,0,0
167.jpg,520,520,left_foot,137,69,424,470,right_foot,0,0,0,0
1216.jpg,520,520,left_foot,156,129,355,501,right_foot,0,0,0,0
3222.jpg,520,520,left_foot,0,0,0,0,right_foot,25,19,286,455
778.jpg,520,520,left_foot,235,154,335,501,right_foot,0,0,0,0
779.jpg,520,520,left_foot,0,0,0,0,right_foot,190,64,303,415
1218.jpg,520,520,left_foot,0,0,0,0,right_foot,98,41,211,424
2661.jpg,520,520,left_foot,253,11,479,501,right_foot,0,0,0,0
174.jpg,520,520,left_foot,94,22,329,501,right_foot,0,0,0,0
2559.jpg,520,520,left_foot,0,0,0,0,right_foot,100,160,218,450
178.jpg,520,520,left_foot,305,143,407,447,right_foot,0,0,0,0
280.jpg,520,520,left_foot,96,55,236,421,right_foot,271,46,407,424
1418.jpg,520,520,left_foot,0,0,0,0,right_foot,172,41,350,499
2991.jpg,520,520,left_foot,288,14,481,497,right_foot,0,0,0,0
1225.jpg,520,520,left_foot,51,65,310,457,right_foot,274,83,501,473
181.jpg,520,520,left_foot,0,0,0,0,right_foot,133,78,270,265
182.jpg,520,520,left_foot,295,144,410,441,right_foot,0,0,0,0
2561.jpg,520,520,left_foot,69,91,235,419,right_foot,203,26,405,315
1229.jpg,520,520,left_foot,87,140,219,411,right_foot,254,133,347,365
185.jpg,520,520,left_foot,166,90,264,286,right_foot,262,96,355,292
1230.jpg,520,520,left_foot,76,165,501,344,right_foot,0,0,0,0
740.jpg,520,520,left_foot,158,293,241,494,right_foot,271,297,359,501
2662.jpg,520,520,left_foot,15,11,349,500,right_foot,0,0,0,0
1231.jpg,520,520,left_foot,152,30,266,342,right_foot,274,56,368,380
1233.jpg,520,520,left_foot,0,0,0,0,right_foot,66,49,208,441
189.jpg,520,520,left_foot,235,100,443,501,right_foot,0,0,0,0
1232.jpg,520,520,left_foot,120,34,281,501,right_foot,0,0,0,0
748.jpg,520,520,left_foot,122,11,342,501,right_foot,0,0,0,0
2562.jpg,520,520,left_foot,0,0,0,0,right_foot,301,11,492,478
1235.jpg,520,520,left_foot,240,99,340,379,right_foot,0,0,0,0
1236.jpg,520,520,left_foot,121,167,215,385,right_foot,280,162,375,367
192.jpg,520,520,left_foot,181,63,338,397,right_foot,0,0,0,0
195.jpg,520,520,left_foot,236,11,448,478,right_foot,0,0,0,0
754.jpg,520,520,left_foot,169,48,317,410,right_foot,0,0,0,0
2566.jpg,520,520,left_foot,54,17,226,389,right_foot,244,11,398,382
1237.jpg,520,520,left_foot,164,249,222,395,right_foot,248,229,307,378
784.jpg,520,520,left_foot,147,48,396,501,right_foot,0,0,0,0
199.jpg,520,520,left_foot,99,67,267,501,right_foot,271,71,449,501
783.jpg,520,520,left_foot,55,196,221,497,right_foot,221,193,349,483
2992.jpg,520,520,left_foot,101,104,213,400,right_foot,323,94,439,388
790.jpg,520,520,left_foot,185,154,267,302,right_foot,0,0,0,0
791.jpg,520,520,left_foot,190,17,301,433,right_foot,0,0,0,0
757.jpg,520,520,left_foot,131,139,268,501,right_foot,289,159,430,501
792.jpg,520,520,left_foot,64,11,248,501,right_foot,255,13,425,501
793.jpg,520,520,left_foot,304,25,411,470,right_foot,0,0,0,0
1240.jpg,520,520,left_foot,275,11,388,366,right_foot,113,11,224,379
794.jpg,520,520,left_foot,197,46,357,501,right_foot,0,0,0,0
758.jpg,520,520,left_foot,305,339,436,422,right_foot,244,250,403,309
2731.jpg,520,520,left_foot,0,0,0,0,right_foot,108,15,302,472
1245.jpg,520,520,left_foot,19,265,179,501,right_foot,222,265,393,501
796.jpg,520,520,left_foot,260,145,413,429,right_foot,0,0,0,0
2236.jpg,520,520,left_foot,0,0,0,0,right_foot,154,129,344,501
798.jpg,520,520,left_foot,291,109,419,444,right_foot,0,0,0,0
1242.jpg,520,520,left_foot,176,300,248,455,right_foot,246,295,315,452
1243.jpg,520,520,left_foot,119,139,335,253,right_foot,127,281,342,402
1246.jpg,520,520,left_foot,0,0,0,0,right_foot,81,101,215,431
1248.jpg,520,520,left_foot,46,65,284,194,right_foot,34,210,281,336
3295.jpg,520,520,left_foot,23,24,215,446,right_foot,295,30,490,455
1251.jpg,520,520,left_foot,0,0,0,0,right_foot,171,232,311,501
2663.jpg,520,520,left_foot,37,90,248,410,right_foot,245,73,466,385
1255.jpg,520,520,left_foot,59,69,207,496,right_foot,277,94,420,501
1257.jpg,520,520,left_foot,123,72,247,478,right_foot,264,72,384,479
1258.jpg,520,520,left_foot,22,32,274,207,right_foot,83,244,342,396
1259.jpg,520,520,left_foot,224,21,369,437,right_foot,0,0,0,0
2994.jpg,520,520,left_foot,228,11,478,501,right_foot,0,0,0,0
759.jpg,520,520,left_foot,169,102,390,317,right_foot,0,0,0,0
1261.jpg,520,520,left_foot,0,0,0,0,right_foot,94,140,501,355
1262.jpg,520,520,left_foot,327,11,501,473,right_foot,0,0,0,0
1264.jpg,520,520,left_foot,0,0,0,0,right_foot,171,26,361,449
2771.jpg,520,520,left_foot,0,0,0,0,right_foot,97,11,233,404
1269.jpg,520,520,left_foot,182,198,256,358,right_foot,261,193,334,343
1270.jpg,520,520,left_foot,233,122,347,408,right_foot,0,0,0,0
1271.jpg,520,520,left_foot,122,19,367,482,right_foot,0,0,0,0
1272.jpg,520,520,left_foot,0,0,0,0,right_foot,61,57,183,478
1273.jpg,520,520,left_foot,0,0,0,0,right_foot,101,16,256,479
1274.jpg,520,520,left_foot,161,200,235,321,right_foot,268,206,354,360
2733.jpg,520,520,left_foot,85,42,220,359,right_foot,300,61,433,359
1276.jpg,520,520,left_foot,265,127,330,382,right_foot,152,130,224,388
1278.jpg,520,520,left_foot,178,22,388,501,right_foot,0,0,0,0
1280.jpg,520,520,left_foot,97,11,247,402,right_foot,249,13,417,400
1281.jpg,520,520,left_foot,0,0,0,0,right_foot,148,31,275,478
1282.jpg,520,520,left_foot,331,13,501,233,right_foot,0,0,0,0
2773.jpg,520,520,left_foot,37,126,211,421,right_foot,263,132,466,415
1284.jpg,520,520,left_foot,254,132,384,501,right_foot,138,155,264,501
1289.jpg,520,520,left_foot,134,193,227,360,right_foot,285,160,361,329
3223.jpg,520,520,left_foot,11,119,217,394,right_foot,365,58,492,395
1293.jpg,520,520,left_foot,131,186,231,401,right_foot,299,182,403,401
1296.jpg,520,520,left_foot,24,217,199,501,right_foot,344,258,479,501
1298.jpg,520,520,left_foot,168,203,260,367,right_foot,280,208,374,369
1300.jpg,520,520,left_foot,0,0,0,0,right_foot,112,87,251,475
508.jpg,520,520,left_foot,0,0,0,0,right_foot,92,19,392,501
510.jpg,520,520,left_foot,0,0,0,0,right_foot,207,183,319,413
1299.jpg,520,520,left_foot,77,148,307,261,right_foot,66,265,296,363
2774.jpg,520,520,left_foot,30,11,279,367,right_foot,308,11,476,392
512.jpg,520,520,left_foot,233,98,372,328,right_foot,0,0,0,0
760.jpg,520,520,left_foot,194,201,238,334,right_foot,286,182,342,316
516.jpg,520,520,left_foot,0,0,0,0,right_foot,145,156,453,493
514.jpg,520,520,left_foot,0,0,0,0,right_foot,136,11,380,452
521.jpg,520,520,left_foot,17,34,243,501,right_foot,251,18,498,501
523.jpg,520,520,left_foot,55,22,421,501,right_foot,0,0,0,0
2775.jpg,520,520,left_foot,0,0,0,0,right_foot,62,37,268,362
526.jpg,520,520,left_foot,236,76,332,416,right_foot,0,0,0,0
529.jpg,520,520,left_foot,237,51,443,501,right_foot,0,0,0,0
530.jpg,520,520,left_foot,162,70,266,328,right_foot,263,69,375,344
2995.jpg,520,520,left_foot,95,45,254,419,right_foot,256,57,415,449
528.jpg,520,520,left_foot,74,106,249,264,right_foot,251,36,378,209
532.jpg,520,520,left_foot,41,192,186,333,right_foot,260,190,388,331
535.jpg,520,520,left_foot,0,0,0,0,right_foot,130,95,242,345
533.jpg,520,520,left_foot,11,37,501,391,right_foot,0,0,0,0
764.jpg,520,520,left_foot,0,0,0,0,right_foot,70,11,249,501
1506.jpg,520,520,left_foot,244,35,356,385,right_foot,0,0,0,0
542.jpg,520,520,left_foot,0,0,0,0,right_foot,138,12,311,501
539.jpg,520,520,left_foot,124,18,319,453,right_foot,268,57,429,501
541.jpg,520,520,left_foot,131,11,375,462,right_foot,0,0,0,0
765.jpg,520,520,left_foot,0,0,0,0,right_foot,75,22,300,493
547.jpg,520,520,left_foot,0,0,0,0,right_foot,53,83,200,450
546.jpg,520,520,left_foot,0,0,0,0,right_foot,86,11,259,379
548.jpg,520,520,left_foot,0,0,0,0,right_foot,154,178,310,410
545.jpg,520,520,left_foot,0,0,0,0,right_foot,152,55,321,433
2776.jpg,520,520,left_foot,174,219,273,491,right_foot,269,221,369,491
770.jpg,520,520,left_foot,196,137,403,205,right_foot,202,291,395,366
550.jpg,520,520,left_foot,130,28,314,449,right_foot,0,0,0,0
1541.jpg,520,520,left_foot,299,11,431,501,right_foot,0,0,0,0
2238.jpg,520,520,left_foot,155,41,238,278,right_foot,251,77,390,255
555.jpg,520,520,left_foot,187,183,346,397,right_foot,0,0,0,0
1925.jpg,520,520,left_foot,30,11,208,501,right_foot,270,50,468,501
556.jpg,520,520,left_foot,184,143,352,457,right_foot,0,0,0,0
2734.jpg,520,520,left_foot,208,87,351,458,right_foot,0,0,0,0
2777.jpg,520,520,left_foot,11,40,213,484,right_foot,227,94,501,478
568.jpg,520,520,left_foot,33,146,186,433,right_foot,286,131,443,433
567.jpg,520,520,left_foot,0,0,0,0,right_foot,61,32,440,501
2821.jpg,520,520,left_foot,184,50,396,466,right_foot,0,0,0,0
772.jpg,520,520,left_foot,228,45,348,501,right_foot,0,0,0,0
2778.jpg,520,520,left_foot,0,0,0,0,right_foot,183,39,347,436
572.jpg,520,520,left_foot,150,140,280,389,right_foot,281,122,416,384
774.jpg,520,520,left_foot,99,257,187,411,right_foot,274,251,357,393
1531.jpg,520,520,left_foot,250,187,350,501,right_foot,0,0,0,0
577.jpg,520,520,left_foot,63,22,225,353,right_foot,292,72,460,376
1543.jpg,520,520,left_foot,273,11,460,500,right_foot,86,15,270,499
579.jpg,520,520,left_foot,0,0,0,0,right_foot,153,96,308,501
26.jpg,520,520,left_foot,0,0,0,0,right_foot,122,43,333,501
775.jpg,520,520,left_foot,256,49,408,488,right_foot,92,68,252,501
2396.jpg,520,520,left_foot,106,111,270,445,right_foot,272,92,434,442
1927.jpg,520,520,left_foot,0,0,0,0,right_foot,12,114,159,501
2735.jpg,520,520,left_foot,338,127,482,380,right_foot,0,0,0,0
581.jpg,520,520,left_foot,0,0,0,0,right_foot,125,72,292,441
582.jpg,520,520,left_foot,0,0,0,0,right_foot,50,43,427,457
152.jpg,520,520,left_foot,0,0,0,0,right_foot,75,145,179,472
583.jpg,520,520,left_foot,0,0,0,0,right_foot,11,72,139,383
587.jpg,520,520,left_foot,0,0,0,0,right_foot,27,67,291,499
588.jpg,520,520,left_foot,0,0,0,0,right_foot,134,75,303,380
590.jpg,520,520,left_foot,266,63,450,394,right_foot,30,102,222,448
155.jpg,520,520,left_foot,14,256,501,480,right_foot,16,35,501,262
2996.jpg,520,520,left_foot,52,96,224,373,right_foot,297,72,436,369
32.jpg,520,520,left_foot,105,41,204,409,right_foot,323,34,421,409
592.jpg,520,520,left_foot,172,192,260,339,right_foot,292,192,390,341
593.jpg,520,520,left_foot,186,125,294,454,right_foot,0,0,0,0
594.jpg,520,520,left_foot,65,211,168,451,right_foot,226,245,383,468
595.jpg,520,520,left_foot,145,165,242,336,right_foot,0,0,0,0
1929.jpg,520,520,left_foot,0,0,0,0,right_foot,120,79,293,455
1596.jpg,520,520,left_foot,116,274,501,501,right_foot,0,0,0,0
4229.jpg,520,520,left_foot,55,11,423,501,right_foot,0,0,0,0
1532.jpg,520,520,left_foot,168,11,470,248,right_foot,12,181,254,484
157.jpg,520,520,left_foot,200,32,381,470,right_foot,0,0,0,0
799.jpg,520,520,left_foot,0,0,0,0,right_foot,57,96,202,465
2997.jpg,520,520,left_foot,403,88,501,364,right_foot,0,0,0,0
1363.jpg,520,520,left_foot,0,0,0,0,right_foot,125,80,257,411
160.jpg,520,520,left_foot,162,16,353,197,right_foot,241,144,472,285
6465.jpg,520,520,left_foot,0,0,0,0,right_foot,11,249,396,460
1590.jpg,520,520,left_foot,11,74,160,407,right_foot,278,73,436,403
2665.jpg,520,520,left_foot,49,56,265,501,right_foot,270,11,484,501
1533.jpg,520,520,left_foot,0,0,0,0,right_foot,131,119,295,501
802.jpg,520,520,left_foot,293,38,455,501,right_foot,0,0,0,0
2736.jpg,520,520,left_foot,81,45,238,395,right_foot,278,12,436,367
2872.jpg,520,520,left_foot,104,56,284,472,right_foot,269,49,435,431
1463.jpg,520,520,left_foot,305,186,368,407,right_foot,0,0,0,0
2666.jpg,520,520,left_foot,0,0,0,0,right_foot,137,36,294,480
810.jpg,520,520,left_foot,296,45,439,382,right_foot,0,0,0,0
837.jpg,520,520,left_foot,298,157,410,415,right_foot,143,99,255,369
1582.jpg,520,520,left_foot,280,11,414,501,right_foot,0,0,0,0
2398.jpg,520,520,left_foot,0,0,0,0,right_foot,110,182,186,456
1591.jpg,520,520,left_foot,256,11,396,501,right_foot,0,0,0,0
180.jpg,520,520,left_foot,303,18,427,403,right_foot,0,0,0,0
2822.jpg,520,520,left_foot,69,73,195,436,right_foot,332,76,463,434
2874.jpg,520,520,left_foot,93,11,265,391,right_foot,283,40,476,444
2097.jpg,520,520,left_foot,0,0,0,0,right_foot,169,19,293,467
1710.jpg,520,520,left_foot,0,0,0,0,right_foot,138,38,269,501
2204.jpg,520,520,left_foot,340,11,476,475,right_foot,0,0,0,0
814.jpg,520,520,left_foot,145,184,226,445,right_foot,285,198,373,460
2203.jpg,520,520,left_foot,0,0,0,0,right_foot,115,103,287,434
1861.jpg,520,520,left_foot,79,11,280,501,right_foot,0,0,0,0
1364.jpg,520,520,left_foot,129,123,267,501,right_foot,269,116,406,501
188.jpg,520,520,left_foot,37,28,195,501,right_foot,321,21,491,501
191.jpg,520,520,left_foot,0,0,0,0,right_foot,132,11,274,292
2875.jpg,520,520,left_foot,0,0,0,0,right_foot,92,78,314,377
6036.jpg,520,520,left_foot,200,11,416,501,right_foot,0,0,0,0
901.jpg,520,520,left_foot,229,11,414,501,right_foot,0,0,0,0
1584.jpg,520,520,left_foot,0,0,0,0,right_foot,54,222,145,498
2737.jpg,520,520,left_foot,0,0,0,0,right_foot,61,11,298,501
1715.jpg,520,520,left_foot,200,221,248,372,right_foot,258,222,306,377
4285.jpg,520,520,left_foot,220,11,501,501,right_foot,0,0,0,0
193.jpg,520,520,left_foot,0,0,0,0,right_foot,120,11,397,429
1570.jpg,520,520,left_foot,312,143,491,501,right_foot,0,0,0,0
4290.jpg,520,520,left_foot,0,0,0,0,right_foot,111,144,353,501
2202.jpg,520,520,left_foot,128,58,289,501,right_foot,0,0,0,0
2205.jpg,520,520,left_foot,122,229,256,446,right_foot,264,224,389,458
49.jpg,520,520,left_foot,230,119,307,422,right_foot,0,0,0,0
817.jpg,520,520,left_foot,96,169,232,410,right_foot,257,144,383,395
492.jpg,520,520,left_foot,87,140,259,421,right_foot,256,138,501,408
2007.jpg,520,520,left_foot,204,97,380,501,right_foot,0,0,0,0
281.jpg,520,520,left_foot,37,112,237,454,right_foot,240,102,438,434
2208.jpg,520,520,left_foot,122,93,335,211,right_foot,98,229,312,344
2399.jpg,520,520,left_foot,296,154,381,429,right_foot,215,151,299,428
4296.jpg,520,520,left_foot,198,11,394,323,right_foot,0,0,0,0
1593.jpg,520,520,left_foot,184,36,272,244,right_foot,261,12,347,238
2876.jpg,520,520,left_foot,25,74,184,447,right_foot,328,72,484,451
